index,loss,correct,predicted,total_logprob
0,0.6874927282333374,1, No,-0.8101273775100708
1,0.6730635762214661,1, Yes,-0.8220499157905579
2,0.687698483467102,1, No,-0.8760671615600586
3,0.6848997473716736,1, Yes,-0.8548873066902161
4,0.6741246581077576,1, Yes,-0.8450865149497986
5,0.7220685482025146,0, Yes,-0.8504236936569214
6,0.6281747817993164,1, Yes,-0.8302814960479736
7,0.7252100110054016,0, Yes,-0.8464198708534241
8,0.6925694346427917,1, Yes,-0.8234097361564636
9,0.6788569688796997,1, No,-0.8417402505874634
10,0.6311553120613098,1, Yes,-0.8538106083869934
11,0.7324414253234863,0, Yes,-0.8736954927444458
12,0.6770069599151611,1, Yes,-0.8989424705505371
13,0.7076266407966614,0, Yes,-0.881068766117096
14,0.6393945813179016,1, Yes,-0.801953136920929
15,0.6911740899085999,1, No,-0.8650920987129211
16,0.6627503633499146,1, Yes,-0.8594298958778381
17,0.6840186715126038,1, No,-0.9046263098716736
18,0.6605873703956604,1, Yes,-0.7962797284126282
19,0.7087808847427368,0, Yes,-0.8372323513031006
20,0.6584777235984802,1, Yes,-0.8630483746528625
21,0.6967001557350159,0, Yes,-0.8730422854423523
22,0.6649109125137329,1, Yes,-0.8444534540176392
23,0.7071837186813354,0, Yes,-0.9017436504364014
24,0.6773241758346558,1, Yes,-0.9183563590049744
25,0.6843863725662231,1, No,-0.9665514230728149
26,0.6778963208198547,1, Yes,-0.8698799014091492
27,0.7039880156517029,0, Yes,-0.8532465100288391
28,0.6514372229576111,1, Yes,-0.8541764616966248
29,0.6604269742965698,1, No,-0.9099897146224976
30,0.6503249406814575,1, Yes,-0.8334894180297852
31,0.7286715507507324,0, Yes,-0.83159339427948
32,0.6547860503196716,1, Yes,-0.8301511406898499
33,0.724525511264801,0, Yes,-0.862435519695282
34,0.6509808301925659,1, Yes,-0.813840389251709
35,0.7203084230422974,0, Yes,-0.8213721513748169
36,0.6558753252029419,1, Yes,-0.8324811458587646
37,0.6830865144729614,1, No,-0.9031475782394409
38,0.6699414849281311,1, Yes,-0.8101369738578796
39,0.6712139844894409,1, No,-0.8707987070083618
40,0.6682806015014648,1, Yes,-0.833175778388977
41,0.6722468733787537,1, No,-0.9501319527626038
42,0.6876463294029236,1, Yes,-0.8128418326377869
43,0.701951801776886,0, Yes,-0.8458845019340515
44,0.6745699644088745,1, Yes,-0.9385215044021606
45,0.6802114248275757,1, No,-0.9858502149581909
46,0.6686971783638,1, Yes,-0.8543283343315125
47,0.6553813815116882,1, No,-0.9134595990180969
48,0.655828058719635,1, Yes,-0.8846567273139954
49,0.6979485154151917,0, Yes,-0.8892783522605896
50,0.6445772051811218,1, Yes,-0.8382533192634583
51,0.69881272315979,0, Yes,-0.8634034395217896
52,0.5220903754234314,1, No,-0.9567263722419739
53,0.8989028930664062,0, No,-0.9178036451339722
54,0.5181237459182739,1, No,-0.893545389175415
55,0.8763220310211182,0, No,-0.9011631011962891
56,0.889662504196167,0, No,-0.9266855716705322
57,0.548133134841919,1, No,-0.9269850254058838
58,0.9140945076942444,0, No,-0.9607694745063782
59,0.5225291848182678,1, No,-0.9570246338844299
60,0.863382875919342,0, No,-0.9344536662101746
61,0.5503732562065125,1, No,-0.9115378260612488
62,0.8920121192932129,0, No,-0.9308066368103027
63,0.5383592844009399,1, No,-0.9313945770263672
64,0.8922372460365295,0, No,-0.9391734004020691
65,0.5170769095420837,1, No,-0.9263209700584412
66,0.9048710465431213,0, No,-0.9507086873054504
67,0.5336331725120544,1, No,-0.9462596774101257
68,0.8814452290534973,0, No,-0.9259242415428162
69,0.532955527305603,1, No,-0.9178440570831299
70,0.9193201661109924,0, No,-0.936493456363678
71,0.5001060366630554,1, No,-0.9406371116638184
72,0.8696481585502625,0, No,-0.9499158263206482
73,0.5330150723457336,1, No,-0.9282407164573669
74,0.9113949537277222,0, No,-0.9739968776702881
75,0.5423946976661682,1, No,-0.9502286314964294
76,0.9050317406654358,0, No,-0.9141392111778259
77,0.5277271270751953,1, No,-0.9398844242095947
78,0.8517988324165344,0, No,-0.9333718419075012
79,0.5417733788490295,1, No,-0.9336820244789124
80,0.858664333820343,0, No,-0.8971479535102844
81,0.541627824306488,1, No,-0.9061043858528137
82,0.8853104114532471,0, No,-0.9484360218048096
83,0.5314379930496216,1, No,-0.9690870046615601
84,0.8636873960494995,0, No,-0.9175418615341187
85,0.5459917783737183,1, No,-0.910097062587738
86,0.8527013659477234,0, No,-0.9101267457008362
87,0.5500649213790894,1, No,-0.918027400970459
88,0.8758600950241089,0, No,-0.9269007444381714
89,0.5494599342346191,1, No,-0.9230184555053711
90,0.8834607005119324,0, No,-0.9095785617828369
91,0.5657858848571777,1, No,-0.9213297367095947
92,0.9035440683364868,0, No,-0.9224249124526978
93,0.5124974250793457,1, No,-0.92059326171875
94,0.8737409710884094,0, No,-0.8734350800514221
95,0.5611609220504761,1, No,-0.8898916244506836
96,0.8206778764724731,0, No,-0.8582764863967896
97,0.5780441761016846,1, No,-0.8683792352676392
98,0.835112452507019,0, No,-0.839989423751831
99,0.5911195874214172,1, No,-0.8541356921195984
100,0.8500256538391113,0, No,-0.8676352500915527
101,0.5490617156028748,1, No,-0.8712678551673889
102,0.8413349390029907,0, No,-0.8484724760055542
103,0.5664466619491577,1, No,-0.859342634677887
104,0.8651731014251709,0, No,-0.8476448059082031
105,0.5831934213638306,1, No,-0.8601573705673218
106,0.7918850779533386,0, No,-0.8477105498313904
107,0.5831761360168457,1, No,-0.8538229465484619
108,0.7994356155395508,0, No,-0.8406006097793579
109,0.5822277069091797,1, No,-0.8870620727539062
110,0.8456206917762756,0, No,-0.8607093691825867
111,0.5747416019439697,1, No,-0.8409173488616943
112,0.8272793889045715,0, No,-0.8919630646705627
113,0.5565283298492432,1, No,-0.8473125696182251
114,0.890513002872467,0, No,-0.8390962481498718
115,0.5515722632408142,1, No,-0.8409711718559265
116,0.8084108829498291,0, No,-0.8239650726318359
117,0.5874040126800537,1, No,-0.8339889049530029
118,0.7709086537361145,0, No,-0.8525353074073792
119,0.5925185084342957,1, No,-0.8663031458854675
120,0.8360771536827087,0, No,-0.8589392304420471
121,0.5714978575706482,1, No,-0.8257444500923157
122,0.8245307207107544,0, No,-0.8546725511550903
123,0.5860063433647156,1, No,-0.8680849671363831
124,0.8246800899505615,0, No,-0.8342794179916382
125,0.5771976113319397,1, No,-0.831242024898529
126,0.8449106216430664,0, No,-0.832106351852417
127,0.551217794418335,1, No,-0.818600594997406
128,0.8306692838668823,0, No,-0.8688583970069885
129,0.5684880614280701,1, No,-0.8576916456222534
130,0.8340858817100525,0, No,-0.8382944464683533
131,0.5641010999679565,1, No,-0.8520968556404114
132,0.8986636996269226,0, No,-0.8538123965263367
133,0.5324522256851196,1, No,-0.865350604057312
134,0.8094401955604553,0, No,-0.8508438467979431
135,0.5810689926147461,1, No,-0.8683339357376099
136,0.8485117554664612,0, No,-0.9007641077041626
137,0.548049807548523,1, No,-0.8636587858200073
138,0.8464149832725525,0, No,-0.8917111754417419
139,0.5881025195121765,1, No,-0.825428307056427
140,0.7987293601036072,0, No,-0.8460749983787537
141,0.6010846495628357,1, No,-0.8289642930030823
142,0.8347664475440979,0, No,-0.8203555941581726
143,0.5684743523597717,1, No,-0.836880624294281
144,0.7914218902587891,0, No,-0.8634586334228516
145,0.5732272267341614,1, No,-0.8480264544487
146,0.8218183517456055,0, No,-0.8564244508743286
147,0.5627688765525818,1, No,-0.8283101916313171
148,0.8165296316146851,0, No,-0.8688992261886597
149,0.567435085773468,1, No,-0.8602586388587952
150,0.8344107270240784,0, No,-0.818849503993988
151,0.5527647733688354,1, No,-0.8583027124404907
152,0.8328084349632263,0, No,-0.8369849324226379
153,0.5739127993583679,1, No,-0.8235350847244263
154,0.8293505311012268,0, No,-0.8892591595649719
155,0.5671960115432739,1, No,-0.8920903205871582
156,0.8122273683547974,0, No,-0.8684892654418945
157,0.5862444639205933,1, No,-0.8636695146560669
158,0.8194296360015869,0, No,-0.8510729074478149
159,0.5803984999656677,1, No,-0.871455729007721
160,0.9298739433288574,0, No,-0.8924539089202881
161,0.4878212511539459,1, No,-0.9197062253952026
162,0.9682230353355408,0, No,-0.9288449883460999
163,0.5002381205558777,1, No,-0.93061763048172
164,0.8967289924621582,0, No,-0.9245245456695557
165,0.5085099339485168,1, No,-0.9566615223884583
166,0.9295713901519775,0, No,-0.9453237056732178
167,0.4997953176498413,1, No,-0.9409924745559692
168,0.8965359330177307,0, No,-0.9160805344581604
169,0.5257297158241272,1, No,-0.9275124669075012
170,0.9106463193893433,0, No,-0.9347492456436157
171,0.4989106059074402,1, No,-0.9711146950721741
172,0.9143391251564026,0, No,-0.9056567549705505
173,0.49585771560668945,1, No,-0.9385514259338379
174,0.9411834478378296,0, No,-0.8626269102096558
175,0.4791306257247925,1, No,-0.8354905843734741
176,0.9326552748680115,0, No,-0.83809894323349
177,0.49882492423057556,1, No,-0.8192436695098877
178,0.9558457136154175,0, No,-0.8776593208312988
179,0.4959859848022461,1, No,-0.8665337562561035
180,0.9053930044174194,0, No,-0.8743671178817749
181,0.5147951245307922,1, No,-0.8477979302406311
182,0.9954243898391724,0, No,-0.8876245021820068
183,0.4989057779312134,1, No,-0.8521745204925537
184,0.9077919721603394,0, No,-0.8709303140640259
185,0.5326861143112183,1, No,-0.852503776550293
186,0.9420205354690552,0, No,-0.9059890508651733
187,0.4796958565711975,1, No,-0.8604854941368103
188,0.8598112463951111,0, No,-0.7815825343132019
189,0.5578972697257996,1, No,-0.772146999835968
190,0.8211072683334351,0, No,-0.7893588542938232
191,0.5500442981719971,1, No,-0.785982608795166
192,0.7622225880622864,0, No,-0.8157673478126526
193,0.5506961941719055,1, No,-0.9117364287376404
194,0.8613191246986389,0, No,-0.842370331287384
195,0.5254712700843811,1, No,-0.8683272004127502
196,0.8493219614028931,0, No,-0.7841928005218506
197,0.5335898399353027,1, No,-0.8035576343536377
198,0.8385359048843384,0, No,-0.8281153440475464
199,0.5719571113586426,1, No,-0.789655327796936
